tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
795076730285391872,,,2016-11-06 01:33:58+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,,5078,15293,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,gas_pump,0.676439,False,harvester,0.0499953,False,swing,0.0446596,False
794926597468000259,,,2016-11-05 15:37:24+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,,2152,9648,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True
794332329137291264,,,2016-11-04 00:15:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,,2530,9102,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,True,malamute,0.00490635,True,Great_Pyrenees,0.00290129,True
794205286408003585,,,2016-11-03 15:51:10+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,pupper,3102,8745,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,pedestal,0.66266,False,fountain,0.294827,False,brass,0.0203711,False
793962221541933056,,,2016-11-02 23:45:19+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,,4557,15854,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.0164967,True
793845145112371200,,,2016-11-02 16:00:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,,1739,8736,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.1127529999999999,True,Kerry_blue_terrier,0.0476616999999999,True
793601777308463104,,,2016-11-01 23:53:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,,1510,7558,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,toy_terrier,0.0891487,True
793500921481273345,,,2016-11-01 17:12:16+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,,2222,10087,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,golden_retriever,0.3261219999999999,True,Labrador_retriever,0.219904,True,Chesapeake_Bay_retriever,0.163366,True
793286476301799424,,,2016-11-01 03:00:09+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,,8563,23284,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan_hound,0.2746369999999999,True,borzoi,0.142204,True,doormat,0.109677,False
793271401113350145,,,2016-11-01 02:00:14+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,,2236,8229,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian_husky,0.2316949999999999,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True
793256262322548741,,,2016-11-01 01:00:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,None,,7768,18869,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,basset,0.2076219999999999,True,Walker_hound,0.0605741999999999,True,beagle,0.0412205,True
793241302385262592,,,2016-11-01 00:00:38+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,,3061,9951,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever,0.559308,True,Labrador_retriever,0.3902219999999999,True,cocker_spaniel,0.0363157,True
793226087023144960,,,2016-10-31 23:00:11+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,,2704,9253,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True
793210959003287553,,,2016-10-31 22:00:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,,2599,8448,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,doormat,0.874431,False,French_bulldog,0.0187590999999999,True,Boston_bull,0.0151344,True
793195938047070209,,,2016-10-31 21:00:23+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,puppo,5254,14397,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador_retriever,0.654762,True,golden_retriever,0.0741,True,Chihuahua,0.0423393,True
793180763617361921,,,2016-10-31 20:00:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,,1857,6541,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True
793165685325201412,,,2016-10-31 19:00:10+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,,2618,8873,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,golden_retriever,0.946224,True,Labrador_retriever,0.0364766,True,doormat,0.00235285,False
793150605191548928,,,2016-10-31 18:00:14+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,,1591,5831,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.1259819999999999,True
793135492858580992,,,2016-10-31 17:00:11+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13,10,None,,2347,6054,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,bakery,0.737041,False,saltshaker,0.0523959,False,teddy,0.0465926,False
793120401413079041,,,2016-10-31 16:00:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,,3665,11983,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True
792913359805018113,,,2016-10-31 02:17:31+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13,10,No name,,3697,13535,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,web_site,0.2267159999999999,False,lighter,0.0819414,False,switch,0.0390086,False
792883833364439040,,,2016-10-31 00:20:11+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,,3990,10674,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,standard_poodle,8.31451e-05,True
792773781206999040,,,2016-10-30 17:02:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,,1566,6979,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier,0.912804,True,silky_terrier,0.0678225,True,Australian_terrier,0.00445069,True
792394556390137856,,,2016-10-29 15:55:58+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,,4000,12671,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,miniature_poodle,0.0610781999999999,True
792050063153438720,,,2016-10-28 17:07:05+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,,1663,6758,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,komondor,0.942856,True,swab,0.0527151999999999,False,Tibetan_terrier,0.0027429999999999,True
791672322847637504,,,2016-10-27 16:06:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,None,,2916,11113,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True
791406955684368384,,,2016-10-26 22:31:36+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,,3841,12456,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,True,Cardigan,0.0270259,True,basenji,0.000152502,True
791312159183634433,,,2016-10-26 16:14:55+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,,2356,8295,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,Doberman,0.00354426,True
790987426131050500,,,2016-10-25 18:44:32+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,,1981,9279,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True
790946055508652032,,,2016-10-25 16:00:09+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12,10,Betty,puppo,4371,15823,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390116999999999,True
790698755171364864,,,2016-10-24 23:37:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,,1796,7777,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_mountain_dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True
790581949425475584,,,2016-10-24 15:53:19+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,,6616,19477,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True
790337589677002753,,,2016-10-23 23:42:19+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,,1763,7403,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,0.658808,True,Cardigan,0.153096,True,toy_terrier,0.102299,True
790277117346975746,,,2016-10-23 19:42:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,,2944,11856,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True
789986466051088384,,,2016-10-23 00:27:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,,2137,8778,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,tub,0.479477,False,bathtub,0.325106,False,golden_retriever,0.0785304999999999,True
789628658055020548,,,2016-10-22 00:45:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,,1637,7056,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,chow,0.260702,True,cougar,0.0881427,False,Pomeranian,0.0798831,True
789599242079838210,,,2016-10-21 22:48:24+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,,1786,6357,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake_Bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,Labrador_retriever,0.0174985,True
789530877013393408,,,2016-10-21 18:16:44+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,,3144,11048,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
789268448748703744,,,2016-10-21 00:53:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,,2434,8624,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242692999999999,True
789137962068021249,,,2016-10-20 16:15:26+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,,2598,9200,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
788908386943430656,,,2016-10-20 01:03:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,,11668,25986,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True
788765914992902144,,,2016-10-19 15:37:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12,10,Butter,,9623,25823,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,cocker_spaniel,0.500509,True,golden_retriever,0.272734,True,jigsaw_puzzle,0.0414758,False
788412144018661376,,,2016-10-18 16:11:17+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,,4905,14666,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True
788178268662984705,,,2016-10-18 00:41:57+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,None,,1966,6872,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False
788150585577050112,,,2016-10-17 22:51:57+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,,1196,5779,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
788039637453406209,,,2016-10-17 15:31:05+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12,10,None,,1218,5772,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,beach_wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False
787810552592695296,,,2016-10-17 00:20:47+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,,2831,8124,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.362835,True,French_bulldog,0.2218639999999999,True,English_setter,0.0804183,True
787717603741622272,,,2016-10-16 18:11:26+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,puppo,2576,9686,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999,True
787397959788929025,,,2016-10-15 21:01:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,,2653,10299,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True
787322443945877504,,,2016-10-15 16:01:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,,1621,7368,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,seat_belt,0.747739,False,golden_retriever,0.1057029999999999,True,dingo,0.0172568,False
786963064373534720,,,2016-10-14 16:13:10+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,,7402,25199,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
786709082849828864,,,2016-10-13 23:23:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,,5704,17315,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian_cat,0.122978,False,chow,0.102654,True
786664955043049472,,,2016-10-13 20:28:35+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,None,,2358,10018,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True
786595970293370880,,,2016-10-13 15:54:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,,2901,8952,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.287178,True,chow,0.000570176,True
786363235746385920,,,2016-10-13 00:29:39+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,doggo,3204,10250,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
786233965241827333,,,2016-10-12 15:55:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,,4352,14362,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador_retriever,0.478193,True,schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True
785927819176054784,,,2016-10-11 19:39:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,,2973,10768,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True
785872687017132033,,,2016-10-11 16:00:24+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,,1667,6320,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great_Pyrenees,0.392108,True,golden_retriever,0.198358,True,Pekinese,0.143328,True
785639753186217984,,,2016-10-11 00:34:48+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10,10,Pinot,doggo pupper,2098,7430,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,porcupine,0.978042,False,sea_urchin,0.0061063,False,echidna,0.00544197,False
785533386513321988,,,2016-10-10 17:32:08+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,,1831,8552,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,miniature_pinscher,0.4360229999999999,True,black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True
785264754247995392,,,2016-10-09 23:44:41+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,,1511,6887,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,teddy,0.6748930000000001,False,cradle,0.0567395999999999,False,chow,0.056137,True
785170936622350336,,,2016-10-09 17:31:53+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,,4473,11327,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,Samoyed,0.0195303,True
784826020293709826,,,2016-10-08 18:41:19+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13,10,Rusty,,2999,9549,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,chow,0.0903414,True,binoculars,0.0834988,False,Irish_setter,0.0774556,True
784517518371221505,,,2016-10-07 22:15:26+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,,2355,8467,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.0848401999999999,True
784431430411685888,,,2016-10-07 16:33:21+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,,1180,5429,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True
783839966405230592,,,2016-10-06 01:23:05+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,Riley,,9997,28291,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,quilt,0.333739,False,Siamese_cat,0.136245,False,three-toed_sloth,0.117464,False
783821107061198850,,,2016-10-06 00:08:09+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,,1819,6953,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland_terrier,0.265659,True,golden_retriever,0.196414,True,standard_poodle,0.1335339999999999,True
783695101801398276,,,2016-10-05 15:47:27+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,,2980,9832,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True
783466772167098368,,,2016-10-05 00:40:09+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,,2071,7941,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True
783391753726550016,,,2016-10-04 19:42:03+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,,5070,15945,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
783334639985389568,,,2016-10-04 15:55:06+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,,10831,27376,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland_sheepdog,0.1306109999999999,True,Pembroke,0.100842,True
783085703974514689,,,2016-10-03 23:25:55+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,,2016,7706,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake_Bay_retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True
782969140009107456,,,2016-10-03 15:42:44+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,,6864,22735,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,seat_belt,0.474292,False,golden_retriever,0.171393,True,Labrador_retriever,0.110592,True
782747134529531904,,,2016-10-03 01:00:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,doggo,1314,7052,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
782722598790725632,,,2016-10-02 23:23:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,Penny,,4990,16225,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
